p_Bk;	delta_p;	m_Br;	T_t5_ro;	T_t5_ru;	T_t5_lo;	T_t5_lu;	T_tank;	n1;	n2;	Q;	P;	p	p_t5_li;	p_t5_la;	p_5_l;	p_5_r;	p_t5_ri;	p5_t5_ra;	p_env;	T_env;
0,942;0,090;0,131;21,750;22,750;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,480;938,610;938,370;-0,270;-0,340;940,800;22,380
0,942;0,100;0,131;21,250;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,250;0,510;938,490;938,000;-0,270;-0,340;940,910;22,430
0,942;0,091;0,128;21,500;23,000;22,500;22,500;15,750;0,000;0,000;0,210;0,000;-0,310;0,480;938,980;938,250;-0,300;-0,310;940,870;22,380
0,942;0,096;0,153;21,500;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,340;0,480;938,610;937,760;-0,330;-0,310;940,840;22,430
0,942;0,093;0,142;21,750;23,000;22,000;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,480;938,490;938,250;-0,300;-0,310;940,880;22,430
0,942;0,090;0,117;21,500;23,000;22,500;22,500;15,750;0,000;0,000;0,210;0,000;-0,250;0,540;938,980;938,250;-0,300;-0,280;940,880;22,430
0,942;0,083;0,131;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,250;0,510;938,980;938,250;-0,270;-0,310;940,890;22,380
0,942;0,098;0,124;21,750;23,000;22,500;22,500;15,750;0,000;0,000;0,210;0,000;-0,310;0,450;938,860;938,610;-0,300;-0,280;940,860;22,380
0,942;0,091;0,150;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,480;938,610;938,250;-0,270;-0,280;940,820;22,430
0,942;0,090;0,146;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,340;0,510;938,610;938,250;-0,330;-0,340;940,840;22,430
0,942;0,096;0,128;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,370;-0,270;-0,280;940,820;22,430
0,942;0,091;0,138;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,480;938,490;938,860;-0,300;-0,310;940,880;22,380
0,942;0,094;0,135;21,750;23,000;22,750;22,250;16,000;0,000;0,000;0,210;0,000;-0,340;0,480;938,610;938,610;-0,300;-0,280;940,860;22,380
0,942;0,093;0,135;21,750;23,000;22,500;22,000;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,250;-0,270;-0,310;940,860;22,430
0,942;0,096;0,146;21,750;23,000;22,750;22,000;16,250;0,000;0,000;0,210;0,000;-0,310;0,450;938,490;938,250;-0,270;-0,310;940,810;22,430
0,942;0,096;0,150;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,610;938,610;-0,270;-0,280;940,840;22,430
0,942;0,091;0,120;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,540;938,980;938,370;-0,300;-0,280;940,840;22,380
0,942;0,090;0,146;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,490;938,370;-0,270;-0,250;940,860;22,380
0,942;0,091;0,135;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,310;0,480;939,220;938,250;-0,270;-0,280;940,870;22,380
0,942;0,096;0,128;21,750;23,000;22,500;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,540;938,860;938,610;-0,270;-0,310;940,830;22,380
0,942;0,091;0,146;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,610;938,860;-0,240;-0,310;940,840;22,430
0,942;0,090;0,153;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,450;938,980;938,250;-0,300;-0,280;940,880;22,460
0,943;0,086;0,135;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,250;-0,300;-0,310;940,880;22,430
0,942;0,091;0,146;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,000;-0,300;-0,340;940,820;22,430
0,945;0,093;0,135;21,750;23,000;22,500;22,000;16,250;0,000;0,000;0,210;0,000;-0,340;0,510;938,860;938,250;-0,270;-0,310;940,860;22,430
0,942;0,093;0,146;21,750;23,000;22,500;22,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,370;-0,300;-0,280;940,810;22,430
0,942;0,087;0,138;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,370;-0,270;-0,340;940,880;22,380
0,943;0,090;0,146;21,750;23,000;22,500;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,610;938,370;-0,270;-0,310;940,860;22,380
0,942;0,091;0,138;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,540;938,860;938,250;-0,300;-0,280;940,880;22,430
0,942;0,087;0,146;21,750;22,750;22,250;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,370;-0,270;-0,280;940,830;22,430
0,942;0,089;0,146;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,610;938,250;-0,270;-0,310;940,880;22,430
0,943;0,091;0,131;21,750;23,000;22,500;22,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,250;-0,270;-0,310;940,810;22,380
0,943;0,091;0,131;21,750;23,000;22,500;22,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,570;938,860;938,250;-0,300;-0,310;940,870;22,430
0,944;0,089;0,142;21,750;23,000;22,500;22,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,370;-0,300;-0,280;940,880;22,380
0,943;0,090;0,153;21,500;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,250;0,480;938,860;938,250;-0,300;-0,310;940,860;22,380
0,944;0,091;0,146;21,750;23,000;22,500;22,500;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,860;938,370;-0,240;-0,310;940,840;22,430
0,942;0,090;0,146;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,610;937,760;-0,240;-0,280;940,880;22,380
0,942;0,097;0,157;21,750;23,000;22,500;21,750;16,000;0,000;0,000;0,210;0,000;-0,250;0,480;938,860;938,370;-0,300;-0,280;940,900;22,430
0,942;0,094;0,146;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,370;0,510;938,860;938,370;-0,270;-0,310;940,880;22,430
0,942;0,090;0,138;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,610;938,610;-0,300;-0,370;940,830;22,380
0,942;0,093;0,150;21,750;23,000;22,750;22,500;16,250;0,000;0,000;0,210;0,000;-0,340;0,540;938,860;938,610;-0,270;-0,250;940,870;22,380
0,942;0,094;0,146;21,750;23,000;22,750;22,250;16,250;0,000;0,000;0,210;0,000;-0,280;0,480;938,980;938,250;-0,300;-0,310;940,820;22,380
0,942;0,093;0,128;21,750;22,750;22,500;22,250;16,250;0,000;0,000;0,210;0,000;-0,220;0,480;938,860;937,760;-0,300;-0,340;940,830;22,430
0,942;0,097;0,135;21,500;23,000;22,500;22,250;16,000;0,000;0,000;0,210;0,000;-0,310;0,480;938,860;938,370;-0,300;-0,340;940,840;22,430
0,944;0,090;0,135;21,750;23,000;22,500;22,500;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,610;-0,270;-0,310;940,860;22,430
0,942;0,093;0,131;21,750;23,000;22,000;21,750;16,250;0,000;0,000;0,210;0,000;-0,340;0,450;938,490;938,250;-0,270;-0,280;940,830;22,380
0,943;0,094;0,124;21,250;23,000;22,250;22,000;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,860;938,610;-0,300;-0,280;940,820;22,430
0,942;0,097;0,138;21,000;23,000;22,000;21,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,480;938,860;938,000;-0,300;-0,340;940,810;22,430
0,943;0,087;0,153;21,250;23,000;21,750;21,500;16,250;0,000;0,000;0,210;0,000;-0,250;0,510;938,610;938,250;-0,360;-0,310;940,850;22,430
0,942;0,091;0,138;21,750;23,000;22,250;21,500;16,250;0,000;0,000;0,210;0,000;-0,280;0,510;938,860;938,250;-0,330;-0,280;940,830;22,430
0,942;0,089;0,131;21,500;23,000;22,250;22,250;16,250;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,000;-0,330;-0,310;940,800;22,430
0,944;0,091;0,150;21,750;23,000;22,500;22,250;16,250;0,000;0,000;0,210;0,000;-0,280;0,480;938,610;938,610;-0,270;-0,310;940,870;22,430
0,944;0,093;0,150;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,340;0,540;938,490;938,610;-0,300;-0,310;940,870;22,380
0,942;0,091;0,128;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,250;0,540;938,860;938,250;-0,300;-0,280;940,860;22,430
0,943;0,097;0,128;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,340;0,480;938,610;938,250;-0,300;-0,280;940,840;22,380
0,942;0,087;0,135;21,500;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,310;0,540;938,860;938,610;-0,330;-0,280;940,870;22,430
0,942;0,096;0,142;21,750;23,000;22,500;22,000;16,000;0,000;0,000;0,210;0,000;-0,280;0,570;938,980;938,250;-0,270;-0,310;940,880;22,380
0,942;0,093;0,146;21,750;23,000;22,500;22,000;16,000;0,000;0,000;0,210;0,000;-0,310;0,480;938,610;938,000;-0,300;-0,310;940,790;22,380
0,942;0,096;0,135;21,500;23,000;22,500;22,250;16,000;0,000;0,000;0,210;0,000;-0,310;0,510;938,860;938,370;-0,330;-0,310;940,810;22,430
0,943;0,090;0,146;21,500;22,750;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,480;938,860;938,370;-0,270;-0,280;940,870;22,430
0,942;0,093;0,150;21,750;23,000;22,750;22,250;16,000;0,000;0,000;0,210;0,000;-0,250;0,510;938,610;938,250;-0,270;-0,280;940,880;22,430
0,942;0,090;0,150;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,310;0,540;938,860;938,000;-0,270;-0,280;940,840;22,380
0,942;0,093;0,138;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,340;0,540;938,860;938,000;-0,330;-0,310;940,890;22,350
0,942;0,093;0,128;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,250;0,510;938,860;938,370;-0,330;-0,310;940,910;22,430
0,942;0,100;0,128;21,750;23,000;22,750;22,500;16,000;0,000;0,000;0,210;0,000;-0,310;0,510;938,610;938,000;-0,300;-0,310;940,870;22,430
0,943;0,097;0,138;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,510;938,610;938,370;-0,300;-0,310;940,860;22,380
0,943;0,094;0,124;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,280;0,510;938,610;938,250;-0,360;-0,310;940,850;22,380
0,944;0,091;0,124;21,750;23,000;22,500;22,250;16,000;0,000;0,000;0,210;0,000;-0,280;0,510;938,980;938,250;-0,270;-0,310;940,840;22,430
0,942;0,093;0,150;21,750;23,000;22,500;22,500;16,000;0,000;0,000;0,210;0,000;-0,310;0,540;938,610;938,250;-0,330;-0,310;940,820;22,430
